0,83,5.0
0,99,3.0
0,157,2.0
0,158,5.0
0,231,2.0
0,256,5.0
0,278,5.0
0,318,4.0
0,333,5.0
0,375,5.0
0,448,3.0
0,452,2.0
0,539,5.0
0,570,5.0
0,635,5.0
0,857,5.0
0,924,5.0
0,961,3.0
0,980,5.0
0,992,1.0
0,1072,1.0
0,1081,1.0
0,1085,2.0
0,1103,5.0
0,1109,5.0
0,1132,2.0
0,1236,5.0
0,1264,3.0
0,1273,2.0
0,1302,5.0
0,1321,4.0
0,1354,5.0
0,1369,5.0
0,1403,5.0
0,1415,2.0
0,1482,5.0
0,1588,4.0
0,1607,1.0
0,1650,5.0
0,1662,5.0
0,1667,5.0
0,1698,5.0
0,1809,5.0
0,1816,3.0
0,1870,3.0
0,1882,2.0
0,1889,5.0
0,1927,1.0
0,1937,5.0
0,1944,1.0
0,1978,2.0
0,2010,5.0
0,2018,5.0
0,2056,4.0
0,2066,5.0
0,2195,1.0
0,2274,2.0
0,2315,5.0
0,2334,5.0
0,2348,5.0
0,2368,2.0
0,2382,4.0
0,2409,5.0
0,2411,5.0
0,2545,2.0
0,2581,1.0
0,2582,5.0
0,2618,5.0
0,2633,5.0
0,2639,2.0
0,2696,3.0
0,2725,2.0
0,2794,5.0
0,2813,5.0
0,2855,3.0
0,2890,2.0
0,2938,5.0
0,3066,5.0
0,3124,5.0
0,3155,1.0
0,3164,5.0
0,3309,2.0
0,3343,5.0
0,3424,5.0
0,3490,5.0
0,3491,5.0
0,3506,5.0
0,3683,5.0
0,3824,3.0
0,3904,5.0
0,3941,3.0
0,3977,2.0
0,4186,5.0
0,4213,5.0
0,4270,1.0
0,4299,2.0
0,4303,3.0
0,4314,3.0
0,4331,5.0
0,4490,5.0
0,4523,5.0
0,4716,2.0
0,5023,5.0
0,5095,5.0
0,5112,3.0
0,5159,3.0
0,5390,2.0
0,5393,3.0
0,5407,5.0
0,5425,4.0
0,5483,1.0
0,5518,5.0
0,5549,2.0
0,5605,5.0
0,5643,5.0
0,5645,1.0
0,5706,5.0
0,5756,5.0
0,5773,1.0
0,5793,5.0
0,5902,5.0
0,5914,1.0
0,5928,5.0
0,5940,5.0
0,6223,4.0
0,6283,5.0
0,6417,5.0
0,6423,2.0
0,6562,4.0
0,6617,2.0
0,6667,2.0
0,6673,5.0
0,6683,3.0
0,6742,1.0
0,6793,5.0
0,6836,3.0
0,6893,5.0
0,6907,1.0
0,7014,5.0
0,7047,5.0
0,7062,2.0
0,7206,5.0
0,7301,1.0
0,7441,1.0
0,7478,2.0
0,7742,4.0
0,7803,3.0
0,8185,5.0
0,8343,5.0
0,8663,2.0
0,8774,1.0
0,8815,5.0
0,8836,5.0
0,8907,2.0
0,8957,1.0
0,8958,5.0
0,9063,5.0
0,9094,5.0
0,9109,3.0
0,9123,3.0
0,9128,1.0
0,9142,5.0
0,9177,1.0
0,9182,3.0
0,9228,3.0
0,9375,2.0
0,9403,5.0
0,9490,3.0
0,9640,5.0
0,9660,3.0
0,9663,3.0
0,9685,5.0
0,9783,1.0
0,9830,1.0
0,9833,2.0
0,9905,2.0
0,9929,2.0
0,9999,2.0
0,10066,3.0
0,10092,1.0
0,10197,2.0
0,10381,5.0
0,10405,2.0
0,10568,5.0
0,10577,5.0
0,10593,3.0
0,10597,2.0
0,10604,5.0
0,10622,5.0
0,10640,2.0
0,10660,5.0
0,10691,5.0
0,10708,5.0
0,10709,2.0
0,10718,3.0
0,10737,5.0
0,10747,3.0
0,10779,4.0
0,10801,3.0
0,10858,2.0
0,10859,3.0
0,10977,3.0
0,10994,3.0
0,11017,3.0
0,11037,4.0
0,11062,2.0
0,11073,5.0
0,11122,5.0
0,11313,5.0
0,11323,2.0
0,11382,4.0
0,11442,1.0
0,11470,4.0
0,11554,3.0
0,11596,5.0
0,11721,3.0
0,11743,5.0
0,12035,5.0
0,12140,2.0
0,12317,2.0
0,12340,3.0
0,12426,2.0
0,12437,5.0
0,12446,1.0
0,12545,4.0
0,12698,2.0
0,12768,5.0
0,13197,3.0
0,13230,2.0
0,13234,4.0
0,13472,5.0
0,13633,2.0
0,13688,4.0
0,13734,2.0
0,13872,1.0
0,14438,3.0
0,14588,1.0
0,14952,2.0
0,14974,4.0
0,15145,1.0
0,15157,5.0
0,15476,4.0
0,15483,3.0
0,15563,2.0
0,15605,5.0
0,15642,3.0
0,15652,1.0
0,15672,2.0
0,15710,2.0
0,15763,3.0
0,15999,5.0
0,16476,2.0
0,16667,4.0
0,16730,5.0
0,16800,3.0
0,16814,3.0
0,17138,1.0
0,17160,3.0
0,17357,2.0
0,17438,5.0
0,17531,5.0
0,17591,2.0
0,17738,3.0
0,17777,1.0
0,17944,4.0
0,17971,5.0
0,17982,5.0
0,18153,3.0
0,18277,3.0
0,18339,5.0
0,18512,2.0
0,19073,2.0
0,19120,5.0
0,19164,2.0
0,19170,3.0
0,19246,3.0
0,19497,5.0
0,19519,5.0
0,19548,5.0
0,19690,4.0
0,19702,3.0
0,19804,2.0
0,19956,5.0
0,19957,3.0
0,19962,5.0
0,20140,5.0
0,20187,5.0
0,20362,3.0
0,20398,5.0
0,20683,2.0
0,20976,3.0
0,21234,5.0
0,21268,4.0
0,21312,3.0
0,21435,2.0
0,21743,3.0
0,21787,3.0
0,21857,5.0
0,22087,2.0
0,22376,2.0
0,22761,5.0
0,22986,3.0
0,23021,5.0
0,23078,5.0
0,23115,5.0
0,23153,1.0
0,23281,4.0
0,23351,5.0
0,23394,3.0
0,23407,2.0
0,23423,5.0
0,23427,2.0
0,23463,2.0
0,23508,4.0
0,23541,5.0
0,23727,2.0
0,23998,2.0
0,24010,4.0
0,24028,4.0
0,24074,5.0
0,24204,3.0
0,24216,4.0
0,24303,5.0
0,24355,3.0
0,24426,3.0
0,24617,2.0
0,24997,5.0
0,25644,5.0
0,25909,4.0
0,26065,5.0
0,26742,3.0
0,26786,3.0
0,26832,2.0
0,26912,5.0
0,27056,3.0
0,27064,5.0
0,27187,3.0
0,27199,3.0
0,27200,4.0
0,27257,3.0
0,27599,5.0
0,27636,5.0
0,27651,5.0
0,27698,5.0
0,28111,5.0
0,28521,1.0
0,28532,5.0
0,29072,5.0
0,29480,1.0
0,29564,3.0
1,7,5.0
1,710,4.0
1,991,4.0
1,1027,4.0
1,1033,2.0
1,1302,5.0
1,1392,2.0
1,1662,3.0
1,1718,3.0
1,1862,5.0
1,1894,4.0
1,1960,4.0
1,2783,4.0
1,3032,3.0
1,3812,3.0
1,4868,1.0
1,7843,4.0
1,8184,2.0
1,8282,4.0
1,9162,3.0
1,9167,2.0
1,9532,5.0
1,9960,2.0
1,10566,4.0
1,10595,3.0
1,10622,5.0
1,10787,4.0
1,10788,4.0
1,10828,5.0
1,10872,4.0
1,10881,5.0
1,10974,5.0
1,11503,5.0
1,11932,5.0
1,11959,4.0
1,12147,3.0
1,12403,5.0
1,12444,5.0
1,12695,4.0
1,12795,5.0
1,13016,4.0
1,14559,5.0
1,14891,4.0
1,15484,4.0
1,15621,5.0
1,15996,5.0
1,16373,4.0
1,16491,5.0
1,16518,3.0
1,16606,5.0
1,16832,3.0
1,16946,4.0
1,17876,4.0
1,17954,3.0
1,18109,3.0
1,18200,5.0
1,18324,5.0
1,19100,3.0
1,19173,4.0
1,19539,5.0
1,19905,4.0
1,19967,3.0
1,19985,4.0
1,20220,4.0
1,20769,5.0
1,20892,3.0
1,21946,5.0
1,22105,2.0
1,22179,4.0
1,22181,3.0
1,22495,2.0
1,22556,5.0
1,22835,4.0
1,23046,5.0
1,23066,4.0
1,23182,5.0
1,23208,1.0
1,23391,5.0
1,23896,4.0
1,24330,4.0
1,25346,1.0
1,25628,4.0
1,26141,3.0
1,26203,3.0
1,26553,4.0
1,26660,5.0
1,26925,3.0
1,27019,4.0
1,27056,5.0
1,27165,1.0
1,27889,5.0
1,28368,4.0
1,29396,5.0
1,29423,3.0
1,29434,5.0
2,101,4.0
2,297,3.0
2,304,4.0
2,414,1.0
2,453,4.0
2,501,3.0
2,524,4.0
2,788,4.0
2,829,4.0
2,841,4.0
2,869,4.0
2,877,4.0
2,972,5.0
2,1050,5.0
2,1061,4.0
2,1146,3.0
2,1147,4.0
2,1214,5.0
2,1247,5.0
2,1406,4.0
2,1444,4.0
2,2267,3.0
2,2439,4.0
2,2516,4.0
2,3326,2.0
2,3335,3.0
2,3586,3.0
2,3693,3.0
2,3905,2.0
2,3935,4.0
2,4167,4.0
2,4282,4.0
2,4450,4.0
2,4615,3.0
2,4624,3.0
2,4778,4.0
2,4922,4.0
2,5113,3.0
2,5276,2.0
2,5330,3.0
2,5554,5.0
2,5727,4.0
2,5897,3.0
2,5911,5.0
2,6072,2.0
2,6481,5.0
2,6564,4.0
2,6867,3.0
2,7115,4.0
2,7135,3.0
2,7457,3.0
2,7561,1.0
2,7688,4.0
2,7915,4.0
2,8875,3.0
2,8924,5.0
2,9031,2.0
2,9097,3.0
2,9754,5.0
2,9971,4.0
2,10091,1.0
2,10190,1.0
2,10462,2.0
2,10474,3.0
3,7,4.0
3,82,5.0
3,85,5.0
3,93,5.0
3,94,4.0
3,109,5.0
3,124,4.0
3,271,4.0
3,339,5.0
3,372,3.0
3,396,4.0
3,448,5.0
3,450,4.0
3,455,5.0
3,519,4.0
3,524,3.0
3,603,5.0
3,613,5.0
3,629,5.0
3,635,5.0
3,638,3.0
3,639,4.0
3,642,5.0
3,651,5.0
3,656,4.0
3,676,4.0
3,680,5.0
3,726,4.0
3,774,4.0
3,777,5.0
3,843,4.0
3,889,5.0
3,890,4.0
3,893,5.0
3,925,4.0
3,948,5.0
3,949,4.0
3,951,5.0
3,965,5.0
3,967,5.0
3,971,5.0
3,985,4.0
3,992,5.0
3,997,4.0
3,1000,4.0
3,1012,4.0
3,1017,5.0
3,1018,4.0
3,1019,5.0
3,1022,5.0
3,1026,5.0
3,1027,5.0
3,1028,5.0
3,1045,3.0
3,1083,5.0
3,1087,4.0
3,1191,4.0
3,1199,5.0
3,1256,4.0
3,1330,5.0
3,1340,4.0
3,1341,4.0
3,1352,5.0
3,1365,4.0
3,1384,5.0
3,1386,5.0
3,1483,4.0
3,1610,5.0
3,1702,4.0
3,1781,5.0
3,1782,5.0
3,1846,3.0
3,1857,2.0
3,1862,5.0
3,1866,4.0
3,1868,5.0
3,1870,4.0
3,1872,5.0
3,1873,5.0
3,1875,5.0
3,1882,3.0
3,1894,4.0
3,1937,4.0
3,1944,5.0
3,1953,5.0
3,1979,5.0
3,2159,4.0
3,2401,4.0
3,2582,5.0
3,2592,5.0
3,2643,5.0
3,2655,4.0
3,2754,4.0
3,2759,5.0
3,2787,5.0
3,2788,5.0
3,2865,4.0
3,2975,4.0
3,3117,5.0
3,3239,5.0
3,3249,3.0
3,3321,5.0
3,3402,5.0
3,4173,5.0
3,4195,4.0
3,4211,5.0
3,4639,5.0
3,4690,4.0
3,4747,5.0
3,4963,4.0
3,5005,5.0
3,5164,4.0
3,5293,4.0
3,5496,5.0
3,5597,5.0
3,5604,5.0
3,5652,4.0
3,5675,5.0
3,5703,5.0
3,5761,5.0
3,5793,4.0
3,5806,5.0
3,5902,4.0
3,5934,5.0
3,6006,5.0
3,6223,5.0
3,6226,4.0
3,6502,5.0
3,6656,5.0
3,6662,3.0
3,6740,5.0
3,6857,5.0
3,6886,5.0
3,6911,5.0
3,7004,4.0
3,7082,5.0
3,7085,5.0
3,7123,5.0
3,7135,4.0
3,7166,3.0
3,7236,2.0
3,7267,2.0
3,7353,4.0
3,7516,5.0
3,7550,5.0
3,7595,5.0
3,7606,4.0
3,7685,4.0
3,7695,5.0
3,7722,5.0
3,7752,5.0
3,7754,3.0
3,7871,5.0
3,7912,4.0
3,7955,5.0
3,7977,5.0
3,8047,3.0
3,8093,3.0
3,8107,4.0
3,8262,5.0
3,8329,5.0
3,8330,5.0
3,8411,5.0
3,8565,4.0
3,8603,3.0
3,8635,4.0
3,8709,5.0
3,8888,5.0
3,8934,5.0
3,8970,4.0
3,8981,5.0
3,9055,4.0
3,9084,5.0
3,9086,5.0
3,9094,5.0
3,9109,4.0
3,9111,4.0
3,9116,5.0
3,9120,3.0
3,9148,5.0
3,9154,4.0
3,9165,4.0
3,9175,5.0
3,9179,4.0
3,9184,4.0
3,9194,3.0
3,9196,3.0
3,9214,4.0
3,9215,3.0
3,9216,3.0
3,9219,5.0
3,9228,4.0
3,9362,5.0
3,9479,5.0
3,9747,5.0
3,9859,5.0
3,10084,5.0
3,10131,3.0
3,10276,5.0
3,10568,5.0
3,10577,4.0
3,10593,4.0
3,10622,5.0
3,10625,5.0
3,10627,4.0
3,10628,3.0
3,10632,4.0
3,10640,3.0
3,10647,5.0
3,10651,5.0
3,10652,5.0
3,10675,5.0
3,10692,4.0
3,10695,4.0
3,10704,4.0
3,10707,5.0
3,10709,4.0
3,10718,4.0
3,10724,4.0
3,10725,4.0
3,10727,5.0
3,10747,5.0
3,10770,4.0
3,10771,3.0
3,10791,4.0
3,10801,4.0
3,10802,3.0
3,10807,4.0
3,10810,4.0
3,10819,4.0
3,10820,3.0
3,10831,3.0
3,10835,5.0
3,10837,4.0
3,10852,5.0
3,10856,3.0
3,10858,5.0
3,10859,4.0
3,10864,3.0
3,10866,4.0
3,10871,4.0
3,10872,3.0
3,10878,4.0
3,10879,3.0
3,10880,5.0
3,10881,3.0
3,10901,3.0
3,10911,3.0
3,10912,5.0
3,10917,5.0
3,10923,2.0
3,10936,3.0
3,10943,4.0
3,10952,4.0
3,10956,3.0
3,10957,2.0
3,10959,4.0
3,10960,5.0
3,10961,5.0
3,10962,4.0
3,10963,3.0
3,10964,4.0
3,10966,3.0
3,10967,3.0
3,10972,3.0
3,10974,4.0
3,10977,4.0
3,10978,4.0
3,10983,3.0
3,10986,4.0
3,10987,4.0
3,10990,3.0
3,10991,4.0
3,10992,4.0
3,10993,4.0
3,11002,4.0
3,11005,4.0
3,11008,4.0
3,11016,4.0
3,11017,4.0
3,11018,5.0
3,11224,5.0
3,11273,5.0
3,11613,5.0
3,11625,4.0
3,11628,5.0
3,11888,5.0
3,11992,4.0
3,12039,3.0
3,12073,5.0
3,12098,5.0
3,12113,3.0
3,12149,5.0
3,12243,5.0
3,12270,5.0
3,12382,5.0
3,12486,4.0
3,12503,5.0
3,12594,5.0
3,12598,2.0
3,12645,5.0
3,12781,4.0
3,13062,5.0
3,13194,3.0
3,13255,4.0
3,13256,5.0
3,13267,4.0
3,13276,2.0
3,13396,4.0
3,13483,4.0
3,13488,5.0
3,13577,5.0
3,13615,4.0
3,13642,5.0
3,13752,5.0
3,13769,3.0
3,13839,4.0
3,13851,5.0
3,13885,3.0
3,14110,4.0
3,14261,5.0
3,14331,5.0
3,14379,5.0
3,14518,5.0
3,14521,5.0
3,14569,5.0
3,14696,4.0
3,14722,3.0
3,14777,4.0
3,14785,5.0
3,14798,5.0
3,14864,5.0
3,14868,2.0
3,15132,5.0
3,15298,5.0
3,15311,4.0
3,15361,5.0
3,15387,5.0
3,15415,4.0
3,15443,5.0
3,15484,3.0
3,15625,5.0
3,15669,5.0
3,15732,5.0
3,15897,3.0
3,16003,5.0
3,16086,5.0
3,16295,5.0
3,16421,5.0
3,16564,5.0
3,16600,3.0
3,16621,5.0
3,16774,5.0
3,16784,2.0
3,16814,4.0
3,16815,2.0
3,17048,4.0
3,17075,5.0
3,17163,3.0
3,17177,3.0
3,17225,5.0
3,17235,5.0
3,17292,5.0
3,17318,3.0
3,17353,5.0
3,17492,5.0
3,17541,3.0
3,17542,4.0
3,17599,4.0
3,17664,3.0
3,17703,5.0
3,17782,5.0
3,17818,4.0
3,17830,2.0
3,17864,5.0
3,17950,3.0
3,18015,4.0
3,18088,4.0
3,18173,5.0
3,18180,5.0
3,18196,3.0
3,18294,3.0
3,18346,3.0
3,18431,4.0
3,18503,3.0
3,18521,5.0
3,18553,4.0
3,18586,5.0
3,18622,5.0
3,18628,5.0
3,18649,5.0
3,18688,2.0
3,18706,5.0
3,18745,4.0
3,18761,5.0
3,18797,3.0
3,18850,3.0
3,18857,3.0
3,18971,5.0
3,19018,3.0
3,19042,3.0
3,19059,5.0
3,19115,4.0
3,19132,5.0
3,19172,5.0
3,19173,2.0
3,19196,5.0
3,19218,3.0
3,19228,5.0
3,19263,5.0
3,19307,4.0
3,19326,5.0
3,19366,2.0
3,19375,5.0
3,19399,5.0
3,19437,2.0
3,19462,5.0
3,19463,3.0
3,19514,2.0
3,19534,3.0
3,19545,3.0
3,19600,5.0
3,19601,3.0
3,19607,3.0
3,19708,5.0
3,19967,3.0
3,20035,3.0
3,20125,5.0
3,20171,5.0
3,20184,5.0
3,20205,3.0
3,20263,2.0
3,20293,3.0
3,20338,2.0
3,20378,5.0
3,20389,5.0
