0,0,5.0
0,960,5.0
0,1012,5.0
0,1524,5.0
0,1980,5.0
0,2016,2.0
0,2475,2.0
0,2709,5.0
0,2734,2.0
0,2747,5.0
0,2749,5.0
0,2754,2.0
0,2793,3.0
0,2795,3.0
0,2797,3.0
0,2800,3.0
0,2822,2.0
0,2834,3.0
0,2835,5.0
0,2836,2.0
0,2837,3.0
0,2838,2.0
0,2843,3.0
0,2850,2.0
0,2862,3.0
0,2872,3.0
0,2873,1.0
0,2880,4.0
0,2889,3.0
0,2890,5.0
0,2891,5.0
0,2893,3.0
0,2894,2.0
0,2900,2.0
0,2908,2.0
0,2918,5.0
0,2940,3.0
0,2946,2.0
0,2947,3.0
0,2953,2.0
0,2971,5.0
0,2977,2.0
0,2978,1.0
0,2997,5.0
0,3004,3.0
0,3012,5.0
0,3020,5.0
0,3033,5.0
0,3064,1.0
0,3071,5.0
0,3094,5.0
0,3095,5.0
0,3099,5.0
0,3113,1.0
0,3116,5.0
0,3119,2.0
0,3123,5.0
0,3124,5.0
0,3130,5.0
0,3159,5.0
0,3163,5.0
0,3167,5.0
0,3170,1.0
0,3187,2.0
0,3188,5.0
0,3192,5.0
0,3193,1.0
0,3195,5.0
0,3197,5.0
0,3211,5.0
0,3212,5.0
0,3215,5.0
0,3218,3.0
0,3219,2.0
0,3224,5.0
0,3227,5.0
0,3229,1.0
0,3231,3.0
0,3236,5.0
0,3246,1.0
0,3255,4.0
0,3258,2.0
0,3259,2.0
0,3286,3.0
0,3296,5.0
0,3304,5.0
0,3323,5.0
0,3344,2.0
0,3351,5.0
0,3370,5.0
0,3397,3.0
1,0,5.0
1,3,3.0
1,246,4.0
1,262,5.0
1,428,5.0
1,429,5.0
1,573,2.0
1,1149,5.0
1,1396,4.0
1,1408,4.0
1,2135,1.0
1,2493,4.0
1,2729,4.0
2,0,5.0
2,114,5.0
2,1133,4.0
2,1450,3.0
2,1526,5.0
2,1646,4.0
3,0,4.0
3,1250,5.0
3,2175,4.0
3,2355,5.0
3,2453,4.0
3,2595,4.0
3,2681,5.0
3,2692,5.0
4,0,5.0
4,18,4.0
4,88,4.0
4,97,5.0
4,102,5.0
4,114,4.0
4,259,5.0
4,311,4.0
4,325,5.0
4,343,5.0
4,383,5.0
4,409,5.0
4,411,4.0
4,416,5.0
4,469,5.0
4,473,4.0
4,476,5.0
4,481,4.0
4,482,4.0
4,485,4.0
4,494,4.0
4,495,4.0
4,496,4.0
4,502,5.0
4,505,4.0
4,542,5.0
4,630,5.0
4,637,5.0
