0,0,5.0
0,341,5.0
0,460,5.0
0,496,5.0
0,557,5.0
0,874,5.0
0,1422,4.0
0,1635,5.0
0,1685,4.0
0,1729,5.0
0,2418,5.0
0,3449,5.0
0,3500,5.0
0,3611,4.0
0,3631,5.0
0,3722,5.0
0,3778,5.0
0,3889,4.0
0,3891,4.0
0,4079,5.0
0,4717,4.0
0,5122,5.0
0,5518,5.0
0,5529,5.0
0,5597,5.0
0,5654,5.0
0,5691,5.0
0,5766,5.0
0,5950,5.0
0,6017,4.0
0,6153,5.0
0,6245,5.0
0,6619,5.0
0,8876,5.0
0,8883,5.0
0,8924,5.0
0,10001,5.0
0,11373,5.0
0,11374,5.0
0,12542,5.0
0,12666,5.0
0,12928,3.0
1,0,4.0
1,301,2.0
1,743,2.0
1,1741,5.0
1,1823,5.0
1,1840,1.0
1,2947,5.0
1,3141,5.0
1,3264,5.0
1,3266,5.0
1,3267,3.0
1,4493,4.0
1,4803,5.0
1,6870,5.0
1,6943,3.0
1,6998,5.0
1,7154,5.0
1,8124,5.0
1,8805,5.0
1,12571,5.0
1,12998,5.0
1,13000,5.0
2,0,5.0
2,289,5.0
2,1047,5.0
2,1176,5.0
2,1253,5.0
2,1857,5.0
2,2233,5.0
2,2236,5.0
2,2295,5.0
2,2745,5.0
2,2911,5.0
2,3733,5.0
2,4392,5.0
2,4441,4.0
2,4485,5.0
2,4539,5.0
2,4575,4.0
2,4703,5.0
2,5435,5.0
2,5461,5.0
2,5683,5.0
2,7246,5.0
2,7317,5.0
2,8337,5.0
2,8472,5.0
2,8568,5.0
2,8793,5.0
2,8842,3.0
2,9013,5.0
2,9061,4.0
2,9242,3.0
2,9366,5.0
2,9427,5.0
2,11382,3.0
2,12240,5.0
2,12706,5.0
3,0,5.0
3,1,4.0
3,6999,5.0
3,8259,4.0
3,8805,5.0
4,0,4.0
4,216,5.0
4,1006,5.0
4,1334,4.0
4,6103,5.0
4,7790,5.0
4,8118,2.0
4,10043,4.0
5,0,4.0
5,1560,5.0
5,4992,5.0
5,7471,5.0
5,11263,5.0
6,0,5.0
6,3836,1.0
6,7382,5.0
6,8805,4.0
6,8883,5.0
6,11035,5.0
7,0,5.0
7,1613,5.0
7,8805,5.0
7,8854,5.0
7,9498,4.0
7,12972,4.0
8,1,5.0
8,47,3.0
8,441,5.0
8,6922,5.0
8,11660,5.0
9,1,4.0
9,639,5.0
9,1690,5.0
9,4687,5.0
9,7121,1.0
9,7647,4.0
10,1,5.0
10,301,2.0
10,734,5.0
10,1769,4.0
10,2181,4.0
10,3570,5.0
10,5206,5.0
10,5376,5.0
10,7500,4.0
10,8697,5.0
10,10043,4.0
10,10933,5.0
10,12475,5.0
10,12963,5.0
10,13038,5.0
10,13041,5.0
10,13042,5.0
11,1,5.0
11,2181,5.0
11,2695,4.0
11,7504,5.0
11,8805,4.0
12,1,5.0
12,7220,5.0
12,7404,5.0
12,8357,4.0
12,8485,5.0
12,8805,5.0
12,11769,5.0
12,11799,5.0
12,12098,4.0
12,12499,5.0
13,1,5.0
13,1358,5.0
13,6925,3.0
13,9007,5.0
13,9048,3.0
14,1,4.0
14,395,5.0
14,1236,4.0
14,1265,4.0
14,1474,3.0
14,1598,5.0
14,2045,4.0
14,2249,5.0
14,2250,5.0
14,2264,5.0
14,3026,4.0
14,3572,4.0
14,3716,4.0
14,4085,4.0
14,4230,5.0
14,4476,3.0
14,4818,4.0
14,4960,4.0
14,5086,1.0
14,5337,4.0
14,5780,4.0
14,5922,2.0
14,5991,4.0
14,6087,4.0
14,6142,4.0
14,6531,5.0
14,7343,4.0
14,7438,4.0
14,7790,4.0
14,7838,3.0
14,8374,4.0
14,9123,3.0
14,10859,4.0
14,11564,3.0
14,11743,5.0
15,1,5.0
15,1225,5.0
15,3814,5.0
15,4138,2.0
15,4355,5.0
15,10251,5.0
15,12229,5.0
16,1,4.0
16,1025,4.0
16,1307,4.0
16,1444,4.0
16,2297,5.0
16,3035,3.0
16,4906,4.0
16,5407,3.0
16,5925,4.0
16,6005,5.0
16,7505,5.0
16,8128,4.0
16,9222,5.0
16,9970,5.0
16,12480,5.0
16,12838,3.0
16,12974,4.0
17,1,4.0
17,1612,5.0
17,1613,5.0
17,3398,1.0
17,4340,4.0
17,6432,3.0
17,8123,3.0
18,1,5.0
18,256,5.0
18,2616,4.0
18,6396,5.0
18,7721,2.0
18,8805,5.0
18,12636,5.0
19,1,5.0
19,157,2.0
