0,0,5.0
0,975,5.0
0,1321,5.0
0,1706,5.0
0,1893,5.0
0,2592,5.0
0,2846,5.0
0,3082,5.0
0,3942,5.0
1,1,5.0
1,18,5.0
1,266,4.0
1,504,4.0
1,792,3.0
1,1033,4.0
1,1220,4.0
1,1299,5.0
1,1634,3.0
1,1771,4.0
1,1921,4.0
1,2249,5.0
1,3401,5.0
1,4244,4.0
1,5000,4.0
2,2,3.0
2,319,5.0
2,394,5.0
2,466,5.0
2,809,4.0
2,817,5.0
2,879,5.0
2,975,5.0
2,1242,5.0
2,1259,4.0
2,1333,5.0
2,1338,5.0
2,1349,5.0
2,1418,5.0
2,1445,5.0
2,1484,5.0
2,1488,5.0
2,1630,4.0
2,1649,5.0
2,1772,5.0
2,1791,4.0
2,1854,5.0
2,1857,4.0
2,2037,5.0
2,2053,5.0
2,2164,5.0
2,2201,5.0
2,2235,4.0
2,2277,5.0
2,2279,3.0
2,2523,5.0
2,2566,1.0
2,2752,5.0
2,2867,5.0
2,2907,4.0
2,3436,5.0
2,3515,4.0
2,3517,5.0
2,3707,5.0
2,3722,5.0
2,3783,4.0
2,3786,5.0
2,4446,5.0
2,4597,5.0
2,5509,5.0
3,3,5.0
3,1074,5.0
3,1719,4.0
3,1905,4.0
3,2070,3.0
3,2256,5.0
3,3628,4.0
3,3678,3.0
3,3725,4.0
3,3824,5.0
3,3992,5.0
3,4065,4.0
3,4671,5.0
3,4794,4.0
3,5039,3.0
3,5078,4.0
3,5094,5.0
3,5100,4.0
3,5299,4.0
3,5358,5.0
3,5723,4.0
3,5735,5.0
3,5767,5.0
3,5934,5.0
3,5957,5.0
3,5964,5.0
3,6183,5.0
3,6188,2.0
3,6210,4.0
3,6214,1.0
3,6303,5.0
3,6612,3.0
4,3,4.0
4,102,3.0
4,992,4.0
4,2020,4.0
4,2070,3.0
4,2098,4.0
4,2578,5.0
4,3009,4.0
4,3462,5.0
4,3504,5.0
4,3675,4.0
4,3816,5.0
4,3945,4.0
4,3970,3.0
4,4207,3.0
4,4226,3.0
4,4494,4.0
4,4495,4.0
4,4573,2.0
4,4695,4.0
4,4899,3.0
4,4918,4.0
4,5026,3.0
4,5163,4.0
4,5177,3.0
4,5556,3.0
4,6066,3.0
4,6185,5.0
4,6186,1.0
4,6242,4.0
4,6290,4.0
4,6491,5.0
4,6520,3.0
4,6599,3.0
4,6602,5.0
4,6679,5.0
5,3,4.0
5,1205,4.0
5,2444,5.0
5,3021,3.0
5,3363,5.0
5,3366,3.0
5,3453,3.0
5,3934,5.0
5,4050,4.0
5,4680,5.0
5,4695,4.0
5,4829,3.0
5,4834,4.0
5,4875,4.0
5,5115,4.0
5,5387,5.0
5,5394,3.0
5,5720,2.0
5,5737,5.0
5,5757,4.0
5,5768,5.0
5,5797,5.0
5,5885,4.0
5,5888,3.0
5,5898,3.0
5,5940,4.0
5,5961,5.0
5,5967,3.0
5,5971,4.0
5,6011,4.0
5,6012,4.0
5,6013,3.0
5,6016,4.0
5,6125,5.0
5,6159,4.0
5,6160,4.0
5,6177,3.0
5,6179,1.0
5,6184,4.0
5,6186,2.0
5,6190,1.0
5,6191,4.0
5,6192,4.0
5,6201,4.0
5,6208,1.0
5,6221,4.0
5,6266,4.0
5,6267,4.0
5,6271,4.0
5,6289,5.0
5,6290,5.0
5,6293,3.0
5,6381,3.0
5,6445,4.0
5,6525,5.0
5,6590,3.0
5,6600,5.0
5,6630,3.0
5,6762,5.0
6,3,5.0
6,675,5.0
6,3073,3.0
6,3501,5.0
6,3579,5.0
